timestamp,requests_per_second,cpu_usage_percent,memory_usage_bytes,latency_p95_ms,active_connections,error_rate,cpu_acceleration,rps_acceleration,current_replicas,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,rps_t5,rps_t10,rps_t15,replicas_t5,replicas_t10,replicas_t15,segment_id,rps_t3m,rps_t5m,rps_t10m,replicas_t3m,replicas_t5m,replicas_t10m
2026-03-07 04:47:30+00:00,208.59999999999997,1.9235255385043573,19456000.0,2382.5655835432676,41.0,0.13348247576435496,-0.024481483437863494,-77.8464770906433,10.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,66.22222222222221,215.35555555555553,206.9333333333333,2.0,5.0,5.0
2026-03-07 04:47:45+00:00,208.48888888888885,1.90055568328099,19560857.6,2382.2404281160025,28.0,0.1357919420166276,-0.08289882859816311,-78.67457927107512,10.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,119.13333333333333,264.17777777777775,170.57777777777775,3.0,6.0,4.0
2026-03-07 04:48:00+00:00,208.08888888888887,1.898068735417695,19471564.8,2382.018929840073,35.0,0.13338316958564717,-0.17470227717636,-79.52439227568922,10.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,171.3111111111111,318.7333333333333,107.3111111111111,4.0,7.0,3.0
2026-03-07 04:48:15+00:00,209.15555555555554,1.730967295912502,19517440.0,2380.5123540614863,42.0,0.1361028474288143,-0.27792990530905315,-77.7638325964912,10.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,206.2222222222222,359.33060758912364,47.75555555555555,5.0,8.0,2.0
2026-03-07 04:48:30+00:00,202.73333333333332,1.589979604326004,19458457.6,2371.57897937629,25.0,0.13855091526910007,-0.4032827352613375,-76.98001460453216,10.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,207.59999999999997,369.41427592886396,23.955555555555552,5.0,8.0,2.0
2026-03-07 04:48:45+00:00,166.77777777777777,1.2039951704136782,19418726.4,2362.8072156156186,10.0,0.1429713524317122,-0.7338132593151858,-100.71574085759465,10.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,209.44444444444443,349.00062888888885,31.666666666666664,5.0,7.0,2.0
2026-03-07 04:49:00+00:00,103.84444444444443,0.7422076878300266,19422822.4,2353.901271464825,1.0,0.14316285041729082,-1.0962351384014504,-147.46888123781676,10.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,208.48888888888888,346.89164462816035,40.64444444444444,5.0,7.0,2.0
2026-03-07 04:49:15+00:00,46.53333333333333,0.35562607282529096,19433881.6,2342.6543712303205,5.0,0.13801337153772683,-1.4182639786360653,-188.83558579574694,10.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,209.88888888888886,335.62509056159297,46.199999999999996,5.0,7.0,2.0
2026-03-07 04:49:30+00:00,24.42222222222222,0.25604291606279334,19444121.6,2325.5535107805467,6.0,0.1392174704276615,-1.431096430291808,-194.2735919326593,10.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,215.35555555555553,342.0666666666666,62.95555555555555,5.0,7.0,2.0
2026-03-07 04:49:45+00:00,31.177777777777774,0.33280458681973796,19451494.4,2300.2357721906083,4.0,0.1397006414825374,-1.2852649618506213,-171.63635082298694,10.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,264.17777777777775,356.37727425193873,118.59999999999998,6.0,8.0,3.0
2026-03-07 04:50:00+00:00,40.222222222222214,0.4349068982417213,19454361.6,2259.1945422371673,4.0,0.14475138121546963,-1.1138211643176787,-147.11566493590266,10.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,318.7333333333333,378.01689888159206,174.46666666666664,7.0,8.0,4.0
2026-03-07 04:50:15+00:00,45.68888888888888,0.5344004359321239,19456819.2,2181.865595269586,7.0,0.13715953307392995,-0.9380068402983135,-126.20845724906711,10.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,359.33060758912364,375.63888296296295,212.64318823189564,8.0,8.0,5.0
2026-03-07 04:50:30+00:00,66.22222222222221,0.8247482399316686,19591168.0,1980.2807602561923,29.0,0.14429530201342283,-0.5857242771002635,-93.2749665377193,10.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,369.41427592886396,360.42438977413303,211.8222222222222,8.0,8.0,5.0
2026-03-07 04:50:45+00:00,119.13333333333333,1.3563055587300379,19628032.0,995.2214436279048,36.0,0.13784741652676738,-0.020538298839146707,-33.589939193541454,10.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,349.00062888888885,321.1861944444444,210.64444444444442,7.0,7.0,5.0
2026-03-07 04:51:00+00:00,171.3111111111111,1.7817799744907177,19603865.6,866.8398109826154,45.0,0.133999221688935,0.42822925478002727,23.41282659194283,10.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,346.89164462816035,270.8361527777777,210.09016008474637,7.0,6.0,5.0
2026-03-07 04:51:15+00:00,206.2222222222222,2.109748785240835,19568640.0,483.98164235470176,33.0,0.13545258620689654,0.7637544217415717,62.09981342105263,10.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,335.62509056159297,230.68888888888887,209.5111111111111,7.0,5.0,5.0
