Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772874410,50,,Aggregated,9.000000,1.500000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773556,629179,2500.0,2389.6831559463953,0.38350099930539727,118286.02204000344,4.0043049105864155
1772874411,50,,Aggregated,9.300000,1.600000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773565,629180,2500.0,2389.6843851699073,0.38350099930539727,118286.02204000344,4.004312218610539
1772874412,50,,Aggregated,11.100000,1.800000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773578,629183,2500.0,2389.6856951364166,0.38350099930539727,118286.02204000344,4.004322335978457
1772874413,50,,Aggregated,11.700000,1.900000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773594,629186,2500.0,2389.687660902672,0.38350099930539727,118286.02204000344,4.004339211792552
1772874414,50,,Aggregated,11.700000,1.900000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773608,629187,2500.0,2389.6892891192,0.38350099930539727,118286.02204000344,4.004343688120486
1772874415,50,,Aggregated,12.800000,2.400000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773623,629190,2500.0,2389.6911005562565,0.38350099930539727,118286.02204000344,4.004374661357008
1772874416,50,,Aggregated,14.200000,2.500000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773632,629191,2500.0,2389.6921708041195,0.38350099930539727,118286.02204000344,4.004379149677047
1772874417,50,,Aggregated,14.100000,2.400000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773651,629194,2500.0,2389.693973793159,0.38350099930539727,118286.02204000344,4.004385868471306
1772874418,50,,Aggregated,13.400000,2.000000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773665,629197,2500.0,2389.695555679704,0.38350099930539727,118286.02204000344,4.004398237547677
1772874419,50,,Aggregated,13.500000,2.000000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773678,629198,2500.0,2389.6969487965835,0.38350099930539727,118286.02204000344,4.0044032795129665
1772874420,50,,Aggregated,14.200000,2.100000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773689,629200,2500.0,2389.6981728224487,0.38350099930539727,118286.02204000344,4.004410581561931
1772874421,50,,Aggregated,14.000000,2.100000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773711,629202,2500.0,2389.7007577364184,0.38350099930539727,118286.02204000344,4.004420111280812
1772874422,50,,Aggregated,13.100000,2.000000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773721,629203,2500.0,2389.7020255377915,0.38350099930539727,118286.02204000344,4.004424032866499
1772874423,50,,Aggregated,14.500000,2.200000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773732,629203,2500.0,2389.703127586466,0.38350099930539727,118286.02204000344,4.004420622732183
1772874424,50,,Aggregated,14.400000,2.100000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773749,629204,2500.0,2389.7052285257023,0.38350099930539727,118286.02204000344,4.004429037028351
1772874425,50,,Aggregated,13.900000,1.700000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773763,629205,2500.0,2389.7070148395,0.38350099930539727,118286.02204000344,4.004436331122027
1772874426,50,,Aggregated,13.900000,1.700000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773775,629207,2500.0,2389.7084685331774,0.38350099930539727,118286.02204000344,4.004445885188369
1772874427,50,,Aggregated,14.000000,1.600000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773789,629207,2500.0,2389.7105071555366,0.38350099930539727,118286.02204000344,4.004454870336889
1772874428,50,,Aggregated,14.200000,1.600000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773806,629211,2500.0,2389.7120606109947,0.38350099930539727,118286.02204000344,4.004470612908063
1772874429,50,,Aggregated,13.700000,1.300000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773819,629212,2500.0,2389.713634118599,0.38350099930539727,118286.02204000344,4.004475653942144
1772874430,50,,Aggregated,14.200000,1.300000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773830,629215,2500.0,2389.7147078537114,0.38350099930539727,118286.02204000344,4.004486901225033
1772874431,50,,Aggregated,14.100000,1.400000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773848,629219,2500.0,2389.7170417603475,0.38350099930539727,118286.02204000344,4.00452293544881
1772874432,50,,Aggregated,14.200000,1.600000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773859,629219,2500.0,2389.7185196432197,0.38350099930539727,118286.02204000344,4.004527981085306
1772874433,50,,Aggregated,13.600000,1.600000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773877,629219,2500.0,2389.7206471346635,0.38350099930539727,118286.02204000344,4.004531881297294
1772874434,50,,Aggregated,13.800000,1.600000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773889,629221,2500.0,2389.7216200237617,0.38350099930539727,118286.02204000344,4.004532978106297
1772874435,50,,Aggregated,14.400000,1.600000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773903,629224,2500.0,2389.7230357863978,0.38350099930539727,118286.02204000344,4.004542525718712
1772874436,50,,Aggregated,13.700000,1.600000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773917,629228,2500.0,2389.7245912635194,0.38350099930539727,118286.02204000344,4.00455883787122
1772874437,50,,Aggregated,13.900000,1.900000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773929,629230,2500.0,2389.7263859547015,0.38350099930539727,118286.02204000344,4.0045768460857225
1772874438,50,,Aggregated,14.100000,2.100000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773943,629231,2500.0,2389.7280873052905,0.38350099930539727,118286.02204000344,4.00459090286441
1772874439,50,,Aggregated,14.000000,2.300000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773960,629235,2500.0,2389.7297486396865,0.38350099930539727,118286.02204000344,4.004602696791359
1772874440,50,,Aggregated,13.800000,2.100000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773973,629236,2500.0,2389.7309257206334,0.38350099930539727,118286.02204000344,4.004602099355514
1772874441,50,,Aggregated,14.100000,2.100000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773984,629237,2500.0,2389.7321319567886,0.38350099930539727,118286.02204000344,4.004608271551491
1772874442,50,,Aggregated,14.100000,2.100000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1773998,629240,2500.0,2389.7339056974065,0.38350099930539727,118286.02204000344,4.004623455043354
1772874443,50,,Aggregated,13.900000,2.100000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774012,629242,2500.0,2389.7358450347624,0.38350099930539727,118286.02204000344,4.004634692437255
1772874444,50,,Aggregated,14.000000,2.100000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774026,629243,2500.0,2389.737259300733,0.38350099930539727,118286.02204000344,4.004639165378636
1772874445,50,,Aggregated,13.800000,2.300000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774038,629245,2500.0,2389.7388211536127,0.38350099930539727,118286.02204000344,4.004651535085494
1772874446,50,,Aggregated,13.900000,2.200000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774053,629247,2500.0,2389.741049547492,0.38350099930539727,118286.02204000344,4.004673479315443
1772874447,50,,Aggregated,13.500000,2.000000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774069,629250,2500.0,2389.7431433240768,0.38350099930539727,118286.02204000344,4.004695984203545
1772874448,50,,Aggregated,13.700000,1.800000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774084,629252,2500.0,2389.744003540678,0.38350099930539727,118286.02204000344,4.004710599949044
1772874449,50,,Aggregated,13.800000,1.900000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774100,629255,2500.0,2389.7442413734416,0.38350099930539727,118286.02204000344,4.004724649117863
1772874450,50,,Aggregated,13.700000,2.000000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774113,629257,2500.0,2389.7445964650406,0.38350099930539727,118286.02204000344,4.004730814778991
1772874451,50,,Aggregated,13.700000,2.100000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774133,629261,2500.0,2389.7438210393666,0.38350099930539727,118286.02204000344,4.004749362082775
1772874452,50,,Aggregated,14.300000,2.000000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774148,629262,2500.0,2389.7412016772114,0.38350099930539727,118286.02204000344,4.004761722246396
1772874453,50,,Aggregated,14.500000,2.300000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774164,629265,2500.0,2389.737256418132,0.38350099930539727,118286.02204000344,4.004772952218622
1772874454,50,,Aggregated,14.400000,2.200000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774187,629269,2500.0,2389.730466123696,0.38350099930539727,118286.02204000344,4.004799381350444
1772874455,50,,Aggregated,14.800000,2.300000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774202,629273,2500.0,2389.7248745135494,0.38350099930539727,118286.02204000344,4.004817940685446
1772874456,50,,Aggregated,15.400000,2.700000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774229,629277,2500.0,2389.7100485592887,0.38350099930539727,118286.02204000344,4.004833648869453
1772874457,50,,Aggregated,16.300000,2.700000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774248,629279,2500.0,2389.698403597608,0.38350099930539727,118286.02204000344,4.004842051393041
1772874458,50,,Aggregated,16.900000,2.800000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774268,629283,2500.0,2389.6864194171535,0.38350099930539727,118286.02204000344,4.0048662321588395
1772874459,50,,Aggregated,17.700000,2.800000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774298,629289,2500.0,2389.6658130912515,0.38350099930539727,118286.02204000344,4.004892639229713
1772874460,50,,Aggregated,18.400000,3.100000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774323,629293,2500.0,2389.6451101920957,0.38350099930539727,118286.02204000344,4.0049168048884
1772874461,50,,Aggregated,19.900000,3.400000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774348,629297,2500.0,2389.624555168744,0.38350099930539727,118286.02204000344,4.004953368786731
1772874462,50,,Aggregated,20.400000,3.500000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774379,629304,2500.0,2389.597867480314,0.38350099930539727,118286.02204000344,4.004980333964728
1772874463,100,,Aggregated,21.700000,3.800000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774407,629306,2500.0,2389.5744814181976,0.38350099930539727,118286.02204000344,4.004994908158049
1772874464,150,,Aggregated,23.000000,4.200000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774452,629313,2500.0,2389.550143871953,0.38350099930539727,118286.02204000344,4.0050347938405775
1772874465,200,,Aggregated,23.500000,4.000000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774493,629319,2500.0,2389.538115330005,0.38350099930539727,118286.02204000344,4.005069053526839
1772874466,250,,Aggregated,26.700000,4.300000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774539,629327,2500.0,2389.538090761212,0.38350099930539727,118286.02204000344,4.0051218936298385
1772874467,250,,Aggregated,28.000000,4.600000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774620,629336,2500.0,2389.54915609972,0.38350099930539727,118286.02204000344,4.0051960419695485
1772874468,250,,Aggregated,31.100000,5.300000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774719,629346,2500.0,2389.563081734667,0.38350099930539727,118286.02204000344,4.0052706935576845
1772874469,250,,Aggregated,35.500000,5.900000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774763,629350,2500.0,2389.5688668896923,0.38350099930539727,118286.02204000344,4.005306624039378
1772874470,250,,Aggregated,42.700000,6.000000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774815,629357,2500.0,2389.5746640860407,0.38350099930539727,118286.02204000344,4.005342528657916
1772874471,250,,Aggregated,45.400000,5.900000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774907,629379,2500.0,2389.58426720896,0.38350099930539727,118286.02204000344,4.005439721630485
1772874472,250,,Aggregated,48.200000,6.300000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1774987,629385,2500.0,2389.5943444321424,0.38350099930539727,118286.02204000344,4.005498068436558
1772874473,250,,Aggregated,53.600000,7.600000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1775030,629390,2500.0,2389.5995686420483,0.38350099930539727,118286.02204000344,4.005527230525681
1772874474,250,,Aggregated,59.500000,8.100000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1775106,629397,2500.0,2389.6087241880255,0.38350099930539727,118286.02204000344,4.00557938511841
1772874475,250,,Aggregated,62.600000,8.500000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1775191,629404,2500.0,2389.618732619484,0.38350099930539727,118286.02204000344,4.005627563456552
1772874476,250,,Aggregated,63.300000,8.200000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1775255,629414,2500.0,2389.6270558290666,0.38350099930539727,118286.02204000344,4.005692703301779
1772874477,250,,Aggregated,67.900000,8.400000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1775309,629418,2500.0,2389.634276157909,0.38350099930539727,118286.02204000344,4.005731396618842
1772874478,250,,Aggregated,71.000000,8.500000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1775388,629429,2500.0,2389.6433265730525,0.38350099930539727,118286.02204000344,4.0058026752461995
1772874479,250,,Aggregated,68.800000,8.000000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1775478,629440,2500.0,2389.6540782267098,0.38350099930539727,118286.02204000344,4.00586658916641
1772874480,250,,Aggregated,67.000000,8.300000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1775524,629447,2500.0,2389.6597646812206,0.38350099930539727,118286.02204000344,4.005911494296895
1772874481,250,,Aggregated,70.000000,8.900000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1775593,629454,2500.0,2389.6680211617263,0.38350099930539727,118286.02204000344,4.005968710171756
1772874482,250,,Aggregated,70.700000,8.800000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1775673,629461,2500.0,2389.6774126711794,0.38350099930539727,118286.02204000344,4.006025321103604
1772874483,250,,Aggregated,68.200000,7.800000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1775744,629469,2500.0,2389.684955898064,0.38350099930539727,118286.02204000344,4.006069568586463
1772874484,250,,Aggregated,67.400000,7.400000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1775793,629475,2500.0,2389.691011939211,0.38350099930539727,118286.02204000344,4.006107693858462
1772874485,250,,Aggregated,70.200000,7.600000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1775873,629486,2500.0,2389.699762832192,0.38350099930539727,118286.02204000344,4.006151903880514
1772874486,250,,Aggregated,70.000000,8.000000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1775956,629492,2500.0,2389.7103158807217,0.38350099930539727,118286.02204000344,4.006216933302402
1772874487,250,,Aggregated,68.200000,8.300000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1776011,629499,2500.0,2389.7168474020573,0.38350099930539727,118286.02204000344,4.00625559188541
1772874488,250,,Aggregated,69.000000,7.700000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1776075,629509,2500.0,2389.7241161234147,0.38350099930539727,118286.02204000344,4.00631335951466
1772874489,250,,Aggregated,70.900000,8.200000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1776164,629521,2500.0,2389.734103181614,0.38350099930539727,118286.02204000344,4.006380041482656
1772874490,250,,Aggregated,69.300000,8.100000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1776235,629536,2500.0,2389.7423959085604,0.38350099930539727,118286.02204000344,4.006464234743714
1772874491,250,,Aggregated,68.200000,8.300000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1776286,629547,2500.0,2389.747824268379,0.38350099930539727,118286.02204000344,4.006520346385661
1772874492,250,,Aggregated,70.400000,9.100000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1776365,629556,2500.0,2389.756184303961,0.38350099930539727,118286.02204000344,4.0065532703019935
1772874493,250,,Aggregated,70.500000,9.100000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1776445,629573,2500.0,2389.7658574836273,0.38350099930539727,118286.02204000344,4.006642479784063
1772874494,250,,Aggregated,69.300000,9.400000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1776511,629585,2500.0,2389.77307279131,0.38350099930539727,118286.02204000344,4.006712032742831
1772874495,250,,Aggregated,68.700000,9.900000,2500,2600,2700,2800,3600,4600,5800,7900,46000,111000,118000,1776570,629598,2500.0,2389.7791525891244,0.38350099930539727,118286.02204000344,4.006757966193282
